,label,prob,cleaned_tweet,tweet_id,racist
4698,hateful,tensor(0.9731),happy birthday nicca do coon shit in responsible way,1001004754,1
4699,not-hateful,tensor(0.9604),the american administrations decision to withhold million had deep impact on unrwas ability to cater to palestine refugees needs,1977,0
4700,not-hateful,tensor(0.9951),according to you my place is in kitchen excuse me while take out the trash,1001005300,0
4701,hateful,tensor(0.9917),put that on everything love ain no ugly bitch finna talk to me crazy in my car put her ass out and make her walk,1001014291,0
4702,hateful,tensor(0.9850),imagine the nigga youre in love with out here in bitches dms talking bout need me some you ouchhhhh,1.00E+18,0
4703,not-hateful,tensor(0.9999),more international support needed for rohingya refugees in bangladesh say un and world bank chiefs,2591,0
4704,hateful,tensor(0.6291),seriously though doris if you can not see the corruption racism hatred coming from trump his administration then suggest you remove the white hood that blocking your vision,1.01E+18,0
4705,hateful,tensor(0.9930),yeah man he even scare me and is nigger,1001004353,0
4706,hateful,tensor(0.9914),you can tell this nigga is just dumb,5.89239E+17,0
4707,not-hateful,tensor(0.6280),you can state what you want but dont bitch when you are called out for perpetuating rape culture,8926,0
4708,hateful,tensor(0.9925),niggas can not take your girl then can take your hoe,5.87987E+17,0
4709,hateful,tensor(0.9309),niggers these days,1.01E+18,0
4710,not-hateful,tensor(0.8613),this says illegal aliens cost us about million year how much would that wall cost,1.01E+18,0
4711,hateful,tensor(0.9886),he little bitch in general fug seattle,1001004283,0
4712,hateful,tensor(0.9917),rt sorry ya woman should not be helping you out financially unless that ya wife these hoes dumb,1001014522,0
4713,hateful,tensor(0.9818),he must be so proud of his cam whore oh please let her continue to be hoe role model gtfo,6354,1
4714,hateful,tensor(0.8671),lt gov dan patrick of texas when you stand with donnie trump you stand with racist ignorant criminal who happens to be fool,9.61E+17,0
4715,not-hateful,tensor(0.9986),just had the most delicious lunch dinner at korean restaurant kunjip this was my first time,6.79788E+17,0
4716,not-hateful,tensor(0.8450),dont care what you think about immigration policy this is just wrong,1.00E+18,0
4717,hateful,tensor(0.9834),all hoes believe anything though,1001023516,0
4718,hateful,tensor(0.6977),if you arent going to stick to one garbage can for recycling im not going to give single fuck about where im putting my trash,1001011916,0
4719,hateful,tensor(0.9956),nigga just wanna go home,8.44E+17,0
4720,hateful,tensor(0.9888),run it up first these hoes come later,1001021010,0
4721,hateful,tensor(0.9942),lyin ass bitch,1001003588,0
4722,not-hateful,tensor(0.9936),when someone tries to take the last piece of pizza you paid for,7341,0
4723,hateful,tensor(0.9650),swear nba money was not this long it roll players getting max deals niggas gone go out there and put up and,8.83E+17,0
4724,hateful,tensor(0.5636),yeah like looking at woman when she does not want you to that rape right,6250,1
4725,hateful,tensor(0.9065),so my mom told me she put my drug paraphernalia in the trash the shitty life of stoner with cop mom im pretty upset,1001021422,0
4726,hateful,tensor(0.9892),this hoe straight up disappeared on me like where did you go,1001022525,0
4727,not-hateful,tensor(0.9995),about to go eat at the reopened bds mongolian grill delicious,5.90189E+17,0
4728,not-hateful,tensor(0.7832),we can not call somebody wack we got raymond felton rt lin so trash,1001022986,0
4729,not-hateful,tensor(0.9971),the trash wheel has twitter and googly eyes,1001025035,0
4730,not-hateful,tensor(0.9978),good that myanmar planning to raise fees on migrant labor exporters and to compel those companies to ensure the rights of the workers they send overseas are protected,2826,0
4731,hateful,tensor(0.9029),hispanic lady talking bout overcoming all these other hos she talking bout her struggles and how minorities can succeed in schoo,5.92726E+17,0
4732,not-hateful,tensor(0.9873),this is an inclusive event no form of racism sexism classism homophobia transphobia or phobia will be tolerated hatefulness will result in immediate removal from the space love each other love yourselves bodies united in love dance,9.93E+17,0
4733,hateful,tensor(0.7784),if only they were white is racist pig,9.14E+17,0
4734,hateful,tensor(0.9870),michigan is big state the hoes on twitter and instagram make just it smaller,1001013165,0
4735,not-hateful,tensor(0.6757),this does create slippery slope tho players gonna have to watch they mouth too no tolerance for ignorance anymore,1001022495,0
4736,hateful,tensor(0.6398),that every groid wish anyways,13287496_6,1
4737,not-hateful,tensor(0.8561),wonder how insecure you have to be to tweet notallmen,8481,0
4738,not-hateful,tensor(0.9448),truth is ate yellow snow as child,1001022746,0
4739,hateful,tensor(0.9809),told that hoe she special like the mcrib at mcdonalds,1001022691,0
4740,not-hateful,tensor(0.9993),yeah you would probably want to do that as most mobos dont default to using the highest ram frequency supported,6542,0
4741,hateful,tensor(0.9795),bout gocrazy aintnolevelz disshit hungrier then phat ho on diet ig,1001000691,0
4742,hateful,tensor(0.6404),girls that wear colored jeans,1001009696,0
4743,hateful,tensor(0.9710),that my young ho do not want nuthin old but her bank roll,1001021915,0
4744,not-hateful,tensor(0.9989),bouta be outside,5.90283E+17,0
4745,hateful,tensor(0.9828),rt crazy girlfriends usually love you longer got the best pussy,1001016232,0
4746,hateful,tensor(0.9790),need to return melania parents to their shithole country america is an immigrant country and ur kkk government can not do jack shit about it no wall bitch scammer liar in chief,9.63E+17,0
4747,hateful,tensor(0.9618),shoutout to the niggas that been doubted and told they would never amount to anything but are balling right now your number one fan,8.73E+17,0
4748,hateful,tensor(0.9895),rt have an embarrassment of bitches,1001019407,0
4749,hateful,tensor(0.9967),happy cuz woke up white and not nigger,1001003517,1
4750,not-hateful,tensor(0.8860),in september iran adopted law banning iranian women from working as waitresses in coffee shops citing need to preserve their modesty,8.18E+17,0
4751,not-hateful,tensor(0.9615),mad respect to affleck for refusing to wear yankees cap though as sox fan wearing mets cap probably irritated him too,1001013012,0
4752,not-hateful,tensor(0.9992),really dont see how allowing refugees fleeing life if horror and allowing them in is weakness in fact think it takes great strength to allow these people to share the life we have what do find weak and hypocritical is the same people calling these people,1.01E+18,0
4753,not-hateful,tensor(0.9825),wow can put slit trophies against in those,1001004326,0
4754,not-hateful,tensor(0.6983),the lacks of human rights suffered by immigrant domestic workers in some parts of the mideast the perils of housecleaning abroad,1757,0
4755,not-hateful,tensor(0.6526),nigga hungry,5.88009E+17,0
4756,not-hateful,tensor(0.7794),double standards someone need to check the judge what if black man beat up white man would the black man be released with out bail do not think so united states attorney general need to intervene justice is not blind in this case the verdict is already in,1.00E+18,0
4757,not-hateful,tensor(0.9994),they are lazy and now violent what will the team do next in their crisis simulation for migrants and refugees,9.73E+17,0
4758,not-hateful,tensor(0.9960),it really pisses of the liberal leftist,30420875_3,1
4759,hateful,tensor(0.9814),rt if you can stick one finger in your pussy and feel all walls your still tight,1001017330,0
4760,hateful,tensor(0.9868),think that most people think immigration is easy and that guys like that are here legally naive and ignorant,8.36E+17,0
4761,not-hateful,tensor(0.9995),the days where you can falsely accuse someone of racism and have the media cover your ass are over,8.30E+17,0
4762,hateful,tensor(0.9902),my bitch bad piece yo bitch got bad feet,1001013293,0
4763,hateful,tensor(0.9951),gstar suspenders got bad bitch bitch,1001009620,0
4764,not-hateful,tensor(0.7258),ca well now then your votes wont count if you allow illegal aliens to vote that is an american privilege buildthatwall,751,1
4765,hateful,tensor(0.9914),smh who knows they still shouldve warned nigga,1.01E+18,0
4766,hateful,tensor(0.9836),hour you re home and chillin and working pussy,1001006202,0
4767,hateful,tensor(0.9801),think should start charging for this dick so can be real whore,5228,1
4768,hateful,tensor(0.9791),lets settle this and fight stop being pussy,1001006642,0
4769,hateful,tensor(0.9893),rt how other mfs tell me gm damn near every mornin an my bitch do not even tell me gm an she be wide tf awoke wtf type shit,1001015349,0
4770,hateful,tensor(0.9931),rt this bitch possessed by the thot demon,1001015763,0
4771,not-hateful,tensor(0.9869),acid yellow,1001007707,0
4772,not-hateful,tensor(0.9899),likes da yankees,1001004357,0
4773,not-hateful,tensor(0.9220),aww you re on your period try dealing with you on your period,8156,0
4774,not-hateful,tensor(0.9899),syria russia lebanon and iran are all pushing for premature refugee returns,3117,0
4775,not-hateful,tensor(0.9601),nikki haley un cant dictate us immigration policy,1428,0
4776,not-hateful,tensor(0.8054),rt you realize im going to have to get out all those horror and other poems wrote abo,1001015369,0
4777,hateful,tensor(0.9005),nigga think he got gorilla nuts bet this make him pick em up,9.76E+17,0
4778,hateful,tensor(0.9799),lul nigga,8.49E+17,0
4779,not-hateful,tensor(0.9997),my dad actually was in the mexican mafia though and that is true statement,5.88533E+17,0
4780,hateful,tensor(0.9824),rt do not understand how so many americans can hate on obama for saluting with latte nobody tells these swagfags anything abo,1001016705,0
4781,hateful,tensor(0.9996),seeing the teams of white nations have black players in their ranks is depressing site to see they should be representing the best of our nations not the worst,14024252_1,1
4782,not-hateful,tensor(0.9909),seven admin office coordinator bilingual korean english losangeles ca clerical job jobs hiring,7.07657E+17,0
4783,hateful,tensor(0.9925),bruh lmaoo them hoes was nasty but kept eating them what the fuck happened to these,1001008107,0
4784,hateful,tensor(0.9646),would not be such bitch if people did not piss me off,1001025229,0
4785,not-hateful,tensor(0.9459),dinner with the cousins genbbq sanjose kbbq gen korean bbq san jose,6.93659E+17,0
4786,hateful,tensor(0.9412),niggas leave girl and she openly offers oral on the tl feel disgusted,8.33E+17,0
4787,not-hateful,tensor(0.9956),ap china activist more determined after lockup the most prominent of five recently released chinese feminists,5.89718E+17,0
4788,hateful,tensor(0.9132),still really confused re humplayproblems think lucricus is fag dagger,1001021620,1
4789,hateful,tensor(0.9848),idk why niggah give female head then throw condom on lmaooo niggah you already ate the whole std,1001002103,0
4790,not-hateful,tensor(0.9921),the dc should printed guns be subject to background checks and is the gover via,445,0
4791,hateful,tensor(0.9949),rt rip robin williams gonna fuck the baddest bitch tonight for you bruh,1001016416,0
4792,not-hateful,tensor(0.9898),there is now uk parliament petition put pressure on donald trump to end the separation of migrant families hostileenvironment,1267,0
4793,hateful,tensor(0.9923),today my daughter got her period guess it time to throw her away and get new one right lol fuck her stupid bitch kid hate my,4882,1
4794,hateful,tensor(0.9822),rt some pussy be so wet you gotta think about other things not to cum fast like damn really failed the th grade,1001014440,0
4795,hateful,tensor(0.9435),he called the kidd pussy or something,1001002987,0
4796,hateful,tensor(0.9486),rt jay think once someone has alzheimer suffers from alcoholism and is mildly retarded people should not mak,1001019337,0
4797,hateful,tensor(0.9877),rt nigger fully grown niglet,1001020712,0
4798,hateful,tensor(0.7173),like the parasites they are they simply moved to new host to continue their destruction of western white civilization and culture,30771611_2,1
4799,hateful,tensor(0.9825),there are some real life hoes on ig crazy,1001022141,0
4800,hateful,tensor(0.9956),second time these gentrified bitches got on my nerves this morning,1001021098,0
4801,not-hateful,tensor(0.9948),given the rickety slant of that roof say more like pizza shanty,1001005956,0
4802,not-hateful,tensor(0.8396),yes indeed camels ostriches and zebras sept vccamelraces,1001002224,0
4803,hateful,tensor(0.9779),rt just dont see the point in permanently ruining the chance of hitting the pussy again just for laughs giggles and rts,1001016913,0
4804,not-hateful,tensor(0.9234),rally to support detained pizza worker immigrant,272,0
4805,hateful,tensor(0.7998),jennifer lawrence nudes sooooo trash im still smashin though no doubt,1001012358,1
4806,hateful,tensor(0.9934),rt say dat shit again rt bad bitches hate broke niggaz but you knew that already,1001017962,0
4807,not-hateful,tensor(0.8685),wakeupamerica walkawayfromdemocrats are more worried about bringing in future voters than protecting america from criminals is doing what its supposed to secureourborder keepcriminalsout buildthatwall maga standwithtrump,1370,1
4808,hateful,tensor(0.6141),bet illegal immigrant,9.68E+17,1
4809,not-hateful,tensor(0.8174),rt ead rt especially after rita died rt dexter was just as trash as breaking bad,1001019546,0
4810,not-hateful,tensor(0.9978),thank you for writing about female refugees living in jordan at crp we try to empower our beneficiaries who are women through specific trauma and gender sensitive programming,3539,0
4811,not-hateful,tensor(0.6514),no hate to these people doing what they gotta or wanna do to make it in the world but at the same time cant be the only person wondering why hiphop doesnt qwhite look like hip hop behind the scenes anymore,1.01E+18,0
4812,hateful,tensor(0.9881),aint shit without my scale bitch live that bag life,1001024041,0
4813,not-hateful,tensor(0.8480),keep reading articles of detained refugee immigrant children being raped and sexually abused by workers and its heart breaking it makes me sick to my stomach look at who the real criminals are the ones they are handing them off to,1767,0
4814,hateful,tensor(0.8848),it weird most indians dot and to an extent feather that deal with hate blacks more than they do whites and find blacks to be lazy and worthless,30670140_1,1
4815,hateful,tensor(0.9896),thirsty ass bitches shit dat ion like,1001025070,0
4816,hateful,tensor(0.9563),rt bitches have me like,1001018994,0
4817,hateful,tensor(0.9830),lol maybe should give in nd date these hoes on dateslet me know how that work lol,1001001784,0
4818,hateful,tensor(0.9811),darkskin niggas be like to try this,5.87878E+17,1
4819,hateful,tensor(0.9784),bobby bitch dropping in five minutes though let that sink in,1001008348,0
4820,not-hateful,tensor(0.9679),philosophy existentialism and depth and not trash pop mtvhottestlanadelrey,1001014080,0
4821,hateful,tensor(0.9758),called her cunt too,1001006932,0
4822,not-hateful,tensor(0.9996),see our latest northville mi job and click to apply release engineer bilingual japanese engineering,7.19184E+17,0
4823,not-hateful,tensor(0.9224),rt my mind is so clear bird just crashed into the side of my head,1001015739,0
4824,not-hateful,tensor(0.6725),radiofreenorthwest covington reads responses mocks fbi andy on real politics liv on her awakening gretchen,1001000768,0
4825,hateful,tensor(0.9464),karma is bitch the tables will turn even if the person want it to or not you can not stop it either,1001012508,0
4826,not-hateful,tensor(0.7555),maybe not but you crow about obama and democrats so you are mawbar might as well be republican,1001002359,0
4827,not-hateful,tensor(0.6657),fam all youre doing is arguing the narrative that not all men as if you kno,8411,0
4828,not-hateful,tensor(0.8632),funny people have to go back to the to talk about what he gop did for minorities hello its think minorities when given the opportunity to vote do so in their own best interest and they support democrats at,9.87E+17,0
4829,hateful,tensor(0.9814),cutler less skill at qb than retarded quadriplegic,1001008816,0
4830,hateful,tensor(0.9375),the fact that cube would rather fuck their whole existence along with the artists careers under their label to try and punish relationship is beyond me hope they choke on dusty ass dick,18748,0
4831,hateful,tensor(0.9867),and then some bent cunt turns up for flyer last time on this shit hole,6263,1
4832,not-hateful,tensor(0.9862),daily mail removes illegal immigrant article after fact check goes viral via,3608,0
4833,hateful,tensor(0.7858),you need nigga that gon come over and dig you out you need nigga that you know is not gon run his mouth,5.90715E+17,0
4834,hateful,tensor(0.9876),dumb cunt rides like whore,7870,0
4835,hateful,tensor(0.9902),drake vs tyga beef yung berg lil fizz chris brown bitch rants on twitter ilovemakonnen getting drug off stage light skins taking,1001009093,0
4836,not-hateful,tensor(0.9999),rt might have better chance if we put some trash cans out there,1001018200,0
4837,hateful,tensor(0.9982),the ugliest niggas talk the most shit word to moms,8.83E+17,0
4838,not-hateful,tensor(0.9915),tory true colours shining through as he rehires alt right talking campaign manager nick kouvalis,4450,0
4839,not-hateful,tensor(0.6790),rt mo claiborne is so trashi can not say it enough fam,1001015442,0
4840,not-hateful,tensor(0.9682),first key club trash pick up with the freshman tbt,1001009372,0
4841,hateful,tensor(0.9920),every real nicca need real bitch jayfacts,1001009236,0
4842,hateful,tensor(0.9108),beer queer,1001002274,1
4843,hateful,tensor(0.9948),that very logical because bitches love using my face as toilet,1001003490,0
4844,hateful,tensor(0.9953),some women get in relationship quick so they will not feel like hoe for having sex,1001003387,0
4845,not-hateful,tensor(0.9345),wasn that your job to figure out what would keep out terrorists buildthatwall,1063,1
4846,hateful,tensor(0.8906),obama divided this country more than anyone where was lebrons huge mouth then curry nothing blacks are soo prejudiced get over yourself you we arent listening to your prejudiced opinions sthu,1.00E+18,1
4847,hateful,tensor(0.9920),rt stop fuckin jail birds rt niggas that that serious about ass play scare me that shit so sus,1001015371,0
4848,not-hateful,tensor(0.9388),wondertrade is the best pokemon feature ever just got level japanese wobbuffet for level beginning area trash pokemon,1001025227,0
4849,hateful,tensor(0.9997),there are all these illegal immigrant aliens trying to get to earth but our space force is protecting us oh yeah it up there already deranged,1492,0
4850,not-hateful,tensor(0.7930),nigga no shit was about to be weird,9.03E+17,0
4851,hateful,tensor(0.9773),aint fucking with this nigga he said he gotta tax me on my cover up,1.02E+18,0
4852,hateful,tensor(0.9367),hey and if you ever experience lawsuit from the negro hispanic jews claiming you are racist simply make an example of the hundreds of negro mexican schools that deny white children,30454970_1,1
4853,hateful,tensor(0.9937),rt hate hoe ass people,1001019657,1
4854,hateful,tensor(0.7682),imma be honest at first thought everyone was just tripping bout how they portray poc but fuck yall just kept giving more and more evidence,9.66E+17,0
4855,not-hateful,tensor(0.9730),chaber books bragadayjah nimrod the cushite first king of the earth see bragadayjah,1001008637,0
4856,not-hateful,tensor(0.9997),what exactly is racism,9.82E+17,0
4857,hateful,tensor(0.9770),niggas said let me get roast beef sandwich but hold the beef cause ion like violence,8.88E+17,0
4858,hateful,tensor(0.9803),but but but you said vibe which means have to say bitch do not kill my vibe,1001007575,0
4859,not-hateful,tensor(0.9965),read world relief response to the latest scotus opinion of refugee resettlement,1722,0
4860,not-hateful,tensor(0.5183),let me guess they have yellow cake too same crap different president,1001005915,0
4861,not-hateful,tensor(0.9999),thank you for lending your heart your hands your voice to the plight of refugees when you return to memphis we invite you to join us to meet some of the strong survivors who have been resettled in our beloved city memphiswelcomesrefugees worldrelief,939,0
4862,not-hateful,tensor(0.9994),tcl chinese theatres,6.83899E+17,0
4863,hateful,tensor(0.9606),stop blowing the spurs pussies halftimespeech,1001006118,0
4864,hateful,tensor(0.9931),what it do kinnichiwa bitches holla,5.93802E+17,0
4865,hateful,tensor(0.9956),rt hate wen bitch fart den be like uughh uuuu farted no bitch clearly did ill let mfa kno wen im fin to,1001015253,0
4866,hateful,tensor(0.9988),women without man is like car without an engine it doesnt work,5042,1
4867,hateful,tensor(0.9955),no its for women who are being fucking bitch,6081,1
4868,hateful,tensor(0.9705),about to start calling out people and why they do retarded things,1001011515,0
4869,not-hateful,tensor(0.6373),rt incase any hillbillies try to roast,1001018314,0
4870,hateful,tensor(0.9905),rt there only like one retarded fucking beaner that does and he stupid ass ex,1001019730,0
4871,hateful,tensor(0.9967),fuck all stupid hoes idgafmode,1001009491,0
4872,hateful,tensor(0.7969),have so much love for that nigga that it scares me,7.16979E+17,0
4873,hateful,tensor(0.9950),neil have you heard that scientists have discovered that in fact bitches do be trippin,1001006946,0
4874,not-hateful,tensor(0.9998),yall niggas really arent shit kill,5.89246E+17,0
4875,not-hateful,tensor(0.9271),no think white people and pedophilia are okay,9.00E+17,0
4876,hateful,tensor(0.9869),dont you mean killing americans you lowlife piece of garbage hope you rot in hell you son of bitch,6468,0
4877,not-hateful,tensor(0.9897),love that can drink tamarind juice in america la valentina mexican grill,7.24069E+17,0
4878,hateful,tensor(0.9795),yall fucking trash boyy gladbagflow,1001002638,0
4879,hateful,tensor(0.9983),fuck this fat mexican bitch,1001024333,0
4880,hateful,tensor(0.9907),just popped off on this nigga and his bitch in the waiting room at probation today is not my day,1.02E+18,0
4881,not-hateful,tensor(0.9976),at drury plaza hotel st louis at the arch in saint louis mo,6.8048E+17,0
4882,hateful,tensor(0.5657),rt chelseahandler kimkardashian kanye kanyewest cent comedy lol lmao memes bruh petty funnyshit truth,7301,0
4883,not-hateful,tensor(0.7644),dreamed was eating brownie and started salivating and woke up almost coughing myself to death today is struggle,1001009096,0
4884,hateful,tensor(0.8861),holy shit freddie highmore was in charlie and the chocolate factory me rolls on the floor laughing,1001000230,0
4885,hateful,tensor(0.9939),rt love my girlfriend she be shitting on all hoes,1001017130,0
4886,not-hateful,tensor(0.5918),its simple your white your genetic code doesnt include racial commitment to crime be glad and for for those reasons this is what society has turned into take stand and defend your race we must secure the existence of our people and future for white children david lane white racial loyalty starts here keep it white,31785659_1,1
4887,hateful,tensor(0.9886),that good choice except all the whale bitches you fuck would get pregnant,1001007033,0
4888,hateful,tensor(0.9783),lmao nigga wall and dame are better den him,9.10E+17,0
4889,not-hateful,tensor(0.9985),rt found some more of my original yellow bracelets and the first person thought of was,1001015126,0
4890,hateful,tensor(0.9729),rt yall stay tracking pussy miles but refuse to put any effort into controlling your own peen but okay guess whatever ke,1001019868,0
4891,not-hateful,tensor(0.9980),the song about pollo hermanos and heisenberg,1001007203,0
4892,hateful,tensor(0.9300),bitch you said you do not even like trae fuckin poser,1001004282,0
4893,not-hateful,tensor(0.9589),be proud of your systematic racism of course,8.97E+17,1
4894,hateful,tensor(0.7197),wtf mine was just fried twinkie powdered sugar got hoed,1001007096,0
4895,not-hateful,tensor(0.7830),rt iphone is trash watch me glo up,1001014905,0
4896,not-hateful,tensor(0.9993),this beautiful light skin man came into work yesterday and was so in aw couldnt speak,9.66E+17,0
4897,hateful,tensor(0.9775),yes they have just plain trailer trash,9.43E+17,1
4898,hateful,tensor(0.9857),put ya fucking dummy back in lukakwho ya stupid cunt,6790,0
4899,hateful,tensor(0.9838),dont trust this lying bitch lets see if any of the other nude women in the lineup come forward shell do,6070,1
4900,hateful,tensor(0.9897),bitch rt stop thinking ur entitled to politically correct responses bitch,1001008104,0
4901,hateful,tensor(0.9850),or my cup filled love bitch that know to keep me one rolled,1001024844,0
4902,hateful,tensor(0.9971),these niggas groupies they act worse than these hoes do,1001022299,0
4903,hateful,tensor(0.9780),once again if see any nigga with that dog filter from snap,8.51E+17,0
4904,hateful,tensor(0.6248),when people label their name on there ghetto nano,1001023203,0
4905,not-hateful,tensor(0.9251),as soon as democrat gets chance to the political hack foxnews goes to commercial then back with bolton lmao teabaggers benghazi,1001008045,0
4906,not-hateful,tensor(0.9943),just posted photo paradise islamorada fl keys,6.93687E+17,0
4907,not-hateful,tensor(0.6797),america still had god via beneath the cross of jesus what would wash away my sin jesus blood,2382,0
4908,hateful,tensor(0.9563),the jews say they are the chosen ones the blacks say they are the original hebrews israelites our worst enemies want to be us and we refuse to accept that we are his and so it goes,13470210_2,1
4909,hateful,tensor(0.9945),why nobody never invite me to no lesbian party bitches,1001006113,0
4910,not-hateful,tensor(0.8460),ice illegalimmigration illegalaliens borderpatrol ms one reason im against illegal immigration is that we,1065,1
4911,hateful,tensor(0.9894),main bae gonn think sumn up wit the pussy,1001007307,0
4912,hateful,tensor(0.9940),just got number bitch boy,1001000490,0
4913,not-hateful,tensor(0.8252),anita is equating gamergate to cosby and weinstein so she can equate herself to actual rape victims so she can keep playing the card,5680,1
4914,hateful,tensor(0.9849),smokin on loud that will have yo ass panicking but wwn you show up all the hoes start vanishing,1001021364,0
4915,hateful,tensor(0.8744),white people generally have finally become fed up with the colored people hurling blame at them for things that others may have done in the past many whites have an incredible amount of indignation for the coloreds who constantly declare america to be racist nation,9.42E+17,1
4916,not-hateful,tensor(0.9998),this weeks worth it episode focuses on filipino food and the owner of the first restaurant is from pampanga,9.91E+17,0
4917,not-hateful,tensor(0.6185),want to be that kind of hysterical woman kamala harris is badass,9001,0
4918,not-hateful,tensor(0.7796),frustration can be bitch,1001009469,0
4919,hateful,tensor(0.9938),got problems but pussy ass bitch ain one,1001010618,0
4920,not-hateful,tensor(0.6684),there an implied too at the end if blm we ve rallied for plenty of non blacks as they were gunned down unjustly,8.98E+17,0
4921,hateful,tensor(0.9933),rt milf is sexy ass mom over if you re you re just bitch with baby,1001018001,0
4922,hateful,tensor(0.9877),you are still looking at nazi in the mirror remember to pack lunch because no one wants to eat lunch with person whose food will be spit into by the immigrant workers in restaurant kitchens,18492,1
4923,not-hateful,tensor(0.9420),the nigga in me wanted to by this so bad,9.16E+17,0
4924,hateful,tensor(0.9940),rt don talk behind my back hate that pussy shit,1001017139,0
4925,hateful,tensor(0.9584),he was actually crying bitch,1001024403,0
4926,hateful,tensor(0.9943),knw these bitch niggas frm way back if was ah pussy in ah pussy now,1001010925,0
4927,hateful,tensor(0.9892),bitches been thotting so long when they get exposed to something decent they get overwhelmed,1001024160,0
4928,hateful,tensor(0.9940),she bet not put me on her gram got bitches on the gram,1001021165,0
4929,not-hateful,tensor(0.9929),someone take me to iron wine and buy me japanese food and do my homework,5.93518E+17,0
4930,not-hateful,tensor(0.9979),at san jose mexican restaurant in raleigh nc,6.95747E+17,0
4931,hateful,tensor(0.9933),you pussy ass nigga you do not belong with no bricks,5.89652E+17,0
4932,hateful,tensor(0.9830),he the rzn call my niggas brozay,9.70E+17,0
4933,hateful,tensor(0.9168),got new nigga,1.02E+18,0
4934,not-hateful,tensor(0.9862),rt bend over and pick up that trash,1001015152,0
4935,hateful,tensor(0.9884),photo no filtering bitches turntup webad wepretty gayvegas rupaulsdragrace barb minaj,1001014171,0
4936,hateful,tensor(0.9866),boy bitch still ain got the proper amount of sleep,1001008384,0
4937,hateful,tensor(0.9997),immigration will not make america great again,2429,1
4938,not-hateful,tensor(0.9984),been listening to jamaican music for straight day cause drew,9.10E+17,0
4939,hateful,tensor(0.9889),you bitches gone be dumb for nigga yall whole life just couldnt do it,1.02E+18,0
4940,hateful,tensor(0.9421),pudding it right in her pussy,1001006224,0
4941,hateful,tensor(0.9717),so we finna act like we didnt just watch this nigga murder bubble buddy,9.53E+17,0
4942,not-hateful,tensor(0.9999),you are pretty hysterical yourself,18857,1
4943,not-hateful,tensor(0.9998),nineteen dead as migrant boat sinks off northern cyprus coast guard,18653,0
4944,hateful,tensor(0.9892),girl lmaooooo bitch needed heads up or something,4779,0
4945,hateful,tensor(0.9795),the same nigga you suckin is the same nigga im avoiding facts,9.66E+17,0
4946,hateful,tensor(0.9071),the cheat on his ass starter app,7611,0
4947,hateful,tensor(0.9850),rt you pussy see yo whiskers,1001016637,0
4948,hateful,tensor(0.9858),my reaction when spoiled white kid says nigga like they thug everytime whiggers,1001013462,0
4949,hateful,tensor(0.9984),rt do not have key to my car that bitch foreign,1001019264,0
4950,hateful,tensor(0.9101),wigger,1001011507,0
4951,hateful,tensor(0.9905),ppl really can not handle girl that not yes girl and says how she feel come off as bitch,1001014234,0
4952,hateful,tensor(0.9890),you lil dumb ass bitch ain fuckin wit chu got million trillion things rather fuckin do than to be fuckin witchu,1001025282,0
4953,hateful,tensor(0.9877),rt you might have lot of followers bitch but third wants to just fuck you the second third would hate your personality,1001015379,0
4954,not-hateful,tensor(0.8862),nigga must be from the west bank saying that shit lol,5.92493E+17,0
4955,hateful,tensor(0.9913),rt these fine bitches are prolly poopin and flat ironing they hair to no flex zone right now,1001016980,0
4956,hateful,tensor(0.9698),love eating pussy lol never get full lol can eat that shit forever lol and ever,1001000265,0
4957,not-hateful,tensor(0.9285),please help me get this message to congress by sharing it enoughisenough wakeupamericai am proud legal hispanic immigrant loving our usa does not make us white supremacists it means we love every american donttakeracebaitersbait walkaway draintheswamp rednationrising,3194,0
4958,not-hateful,tensor(0.9916),customerservice job in elpaso tx arabic interpreters at languageline solutions interpreter bilingual jobs,6.85602E+17,0
4959,hateful,tensor(0.9890),fight me you fucking obese niglet,1001006879,1
4960,not-hateful,tensor(0.9984),god will give his people the jews all land he promised them soon very soon,5.8883E+17,1
4961,not-hateful,tensor(0.9985),thank you to the and dick ebeling for their support in continuing to inspire students and promote stem renovation projects,6508,0
4962,hateful,tensor(0.9954),ll send meechy at yo hoe if yo bitch keep eyein me,5304,1
4963,not-hateful,tensor(0.9954),surprise polls show most americans support trump refugee pause,8.27E+17,1
4964,not-hateful,tensor(0.9953),me and been quietly predicting the current syria situation for the last years who tryna hire us,9.80E+17,0
4965,not-hateful,tensor(0.7242),where europe will go the people will vote different because they have to decide more refugees more weapons for nato means less welfare and fine life or no refugees no weapons means happy life think they will decide the last option,3471,1
4966,hateful,tensor(0.9777),this is why my mother is not allowed to make brownies,1001022550,0
4967,hateful,tensor(0.9762),what some of these bitch part starlets promote to young is worse than rape it is rape of young minds what goes around comes around,6282,1
4968,hateful,tensor(0.9782),so misrepresented by niggas who claim trill they souls was never in it,9.15E+17,0
4969,not-hateful,tensor(0.9154),inspiring huge crowd of tourists to sit and watch the wild meadow rats over here by the trash cans cameras are out there is gasping,1001012121,0
4970,hateful,tensor(0.9909),literally just got hit by car bc this dumb blonde bitch was on her phone and she did not even stop after hahahaha what cunt,4942,1
4971,hateful,tensor(0.9947),rt be like wassup bitch huh nothing that what thought hoe,1001014952,0
4972,hateful,tensor(0.9933),rt you bitches are so inconsiderate smh,1001015993,0
